Tipo o rol declarante;Nombre Establecimiento;Razón Social;ID Establecimiento VU;RUT Razón Social;Rubro RETC;CIIU6;CIIU4;Región;Provincia;Comuna;Huso;Coordenada Este;Coordenada Norte;Número Capítulo;Capítulo LER;Número Subcapítulo;Subcapítulo LER;Número LER;Nombre LER;Tratamiento;Valorización/Eliminación;Cantidad (Toneladas);Declaración/Estimación;Año;ID Establecimiento VU Destinatario;RUT Razón Social trazabilidad;Nombre Establecimiento Destinatario;Razón Social Destinatario;Comuna Destinatario;Región Destinatario
Municipio;ILUSTRE MUNICIPALIDAD DE MACHALÍ;ILUSTRE MUNICIPALIDAD DE MACHALI;4054479;69080200-7;Otras actividades;Actividades de asociaciones empresariales y de empleadores;Actividades de asociaciones empresariales y de empleadores;Libertador Gral. Bernardo O'Higgins;Cachapoal;Machalí;19;347339;6216706;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;21922,61;Declaración;2019;5457604;69080100-0;RELLENO SANITARIO COLIHUES LA YESCA;I MUNICIPALIDAD DE RANCAGUA | RELLENO SANITARIO COLIHUES LA YESCA;Requínoa;Libertador Gral. Bernardo O'Higgins
Municipio;ILUSTRE MUNICIPALIDAD DE VALPARAÍSO;ILUSTRE MUNICIPALIDAD DE VALPARAÍSO;5441443;69060900-2;Otras actividades;Actividades de mantenimiento del orden público y de seguridad;Actividades de mantenimiento del orden público y de seguridad;Valparaíso;Valparaíso;Valparaíso;19;256029;6340442;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);99;Otras fracciones no especificadas en otra categoría;Pretratamiento de Metales;Valorización;0,45;Declaración;2019;5452883;76000910-5;NEOCICLO SPA;"MANEJO DE RESIDUOS SOLIDOS INDUSTRIALES Y MINEROS
            NEOCICLO LIMITADA | NEOCICLO SPA";Antofagasta;Antofagasta
Municipio;ILUSTRE MUNICIPALIDAD DE EL MONTE;I MUNICIPALIDAD DE EL MONTE;253466;69073000-6;Otras actividades;Actividades de mantenimiento del orden público y de seguridad;Actividades de mantenimiento del orden público y de seguridad;Metropolitana de Santiago;Talagante;El Monte;19;316705;6271812;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;130,63;Declaración;2019;2372;90331000-6;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A | CRISTALERIAS DE CHILE  S A;Padre Hurtado;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE TEODORO SCHMIDT;ILUSTRE MUNICIPALIDAD DE TEODORO SCHMIDT;911205;69252100-5;Gestores de residuos;Tratamiento y eliminación de desechos no peligrosos;Tratamiento y eliminación de desechos no peligrosos;Araucanía;Cautín;Teodoro Schmidt;18;665026;5681586;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Pretratamiento de Vidrio;Valorización;0,8;Declaración;2019;5470713;76264081-3;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA | COMERCIAL MORCAS LIMITADA;Lautaro;Araucanía
Municipio;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;4055181;69073300-5;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Melipilla;María Pinto;19;302741;6289302;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);25;Aceites y grasas comestibles;Pretratamiento de aceites y grasas comestibles;Valorización;0,02;Declaración;2019;5466728;76323870-9;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA | SOCIEDAD GENERAL RENDERING CHILE SA;Lampa;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;ILUSTRE MUNICIPALIDAD DE MARÍA PINTO;4055181;69073300-5;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Melipilla;María Pinto;19;302741;6289302;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Relleno sanitario;Eliminación;6,52;Declaración;2019;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A | RELLENO SANITARIO LOMA LOS COLORADOS;Tiltil;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;431261;69255500-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Independencia;19;346178;6300803;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Pretratamiento de Papel y Cartón;Valorización;5,1;Declaración;2019;5467286;76190988-6;RECICLADOS INDUSTRIALES S A PLANTA RENCA;RECICLADOS INDUSTRIALES S.A | RECICLADOS INDUSTRIALES S A PLANTA RENCA;Renca;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE PUTAENDO;I MUNICIPALIDAD DE PUTAENDO;4054473;69050700-5;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Valparaíso;San Felipe de Aconcagua;Putaendo;19;338984;6388834;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;3,15;Declaración;2019;5453475;93372000-4;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA | BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;Maipú;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE VILLARRICA;I MUNICIPALIDAD DE VILLARRICA;1986455;69191500-K;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Araucanía;Cautín;Villarrica;18;739151;5648121;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Pretratamiento de Papel y Cartón;Valorización;7;Declaración;2019;5462303;86359300-K;SOCIEDAD RECUPERADORA DE PAPELES;SOC RECUPERADORA DE PAPEL SPA | SOCIEDAD RECUPERADORA DE PAPELES;Antofagasta;Antofagasta
Municipio;ILUSTRE MUNICIPALIDAD DE TILTIL;ILUSTRE MUNICIPALIDAD DE TILTIL;4053449;69071600-3;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Chacabuco;Tiltil;19;319959;6337625;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;5381;Declaración;2019;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A | RELLENO SANITARIO LOMA LOS COLORADOS;Tiltil;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE MAIPÚ;I MUNICIPALIDAD DE MAIPU;4053444;69070900-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Maipú;19;336480;6290708;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Preparación para reutilización;Valorización;252,05;Declaración;2019;5465719;77032590-0;RECYCLING LAS INDUSTRIAS;RECYCLING S.A. | RECYCLING 2;Lampa;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;5441724;69070100-6;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Santiago;19;346580;6298956;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;185265;Declaración;2019;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A | RELLENO SANITARIO LOMA LOS COLORADOS;Tiltil;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE SALAMANCA;I MUNICIPALIDAD DE SALAMANCA;879730;69041400-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Choapa;Salamanca;19;314348;6481999;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;2;Residuos de parques y jardines (incluidos los residuos de cementerios);3;Otros residuos no biodegradables;Vertedero;Eliminación;21,1;Declaración;2019;5461047;69041400-7;VERTEDERO MUNICIPAL EL QUEÑE;I MUNICIPALIDAD DE SALAMANCA | VERTEDERO MUNICIPAL EL QUEÑE;Salamanca;Coquimbo
Municipio;ILUSTRE MUNICIPALIDAD DE CASABLANCA;I MUNICIPALIDAD DE CASABLANCA;4055173;69061400-6;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Valparaíso;Valparaíso;Casablanca;19;275743;6311509;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);40;Metales;Pretratamiento de Metales;Valorización;0,28;Declaración;2019;5477167;69061400-6;PLANTA MUNICIPAL DE SEGREGACIÓN DE RESIDUOS RECICLABLES;I MUNICIPALIDAD DE CASABLANCA | PLANTA MUNICIPAL DE SEGREGACIÃ?N DE RESIDUOS RECICLABLES;Casablanca;Valparaíso
Municipio;ILUSTRE MUNICIPALIDAD DE CONCEPCIÓN;I MUNICIPALIDAD DE CONCEPCION;4587633;69150400-K;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Concepción;Concepción;18;673767;5922400;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;91;Declaración;2019;2372;90331000-6;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A | CRISTALERIAS DE CHILE  S A;Padre Hurtado;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE PINTO;ILUSTRE MUNICIPALIDAD DE PINTO;3022594;69141000-5;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Ñuble;Diguillín;Pinto;19;241539;5934057;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;3116,61;Declaración;2019;244575;77295110-8;ECOBIO;ECOBIO SA | ECOBIO;Chillán Viejo;Ñuble
Municipio;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;5441724;69070100-6;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Santiago;19;346580;6298956;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);25;Aceites y grasas comestibles;Pretratamiento de aceites y grasas comestibles;Valorización;241,07;Declaración;2019;5466728;76323870-9;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA | SOCIEDAD GENERAL RENDERING CHILE SA;Lampa;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;431261;69255500-7;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Metropolitana de Santiago;Santiago;Independencia;19;346178;6300803;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Reciclaje de plásticos;Valorización;0,65;Declaración;2019;5468895;96931540-8;RECIPET SA;RECIPET S A | RECIPET SA;Santiago;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LITUECHE;I MUNICIPALIDAD DE LITUECHE;3023302;69091100-0;Otras actividades;Actividades de asociaciones empresariales y de empleadores;Actividades de asociaciones empresariales y de empleadores;Libertador Gral. Bernardo O'Higgins;Cardenal Caro;Litueche;19;248235;6221558;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;2069,38;Declaración;2019;6054;99537670-9;RELLENO SANITARIO DEL MAULE S.A.;RELLENOS SANITARIOS DEL MAULE S A | RELLENO SANITARIO DEL MAULE S.A.;Talca;Maule
Municipio;ILUSTRE MUNICIPALIDAD DE CHIGUAYANTE;I MUNICIPALIDAD DE CHIGUAYANTE;1866116;69264700-9;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Concepción;Chiguayante;18;676885;5908325;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;26157;Declaración;2019;4589480;99575960-8;CEMARC SA;CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA | CEMARC SA;Concepción;Biobío
Municipio;ILUSTRE MUNICIPALIDAD DE PERQUENCO;I MUNICIPALIDAD DE PERQUENCO;1965231;69190300-1;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Araucanía;Cautín;Perquenco;18;728859;5744156;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Pretratamiento de plásticos;Valorización;4,73;Declaración;2019;5470713;76264081-3;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA | COMERCIAL MORCAS LIMITADA;Lautaro;Araucanía
