Año;Tipo o rol declarante;Código VU establecimiento;RUT Razón Social;Nombre Esblecimiento;Razón Social;Rubro RETC;CIIU6;CIIU6_id;CIIU4;CIIU4_id;Huso;UTMN;UTME;Código Subdere;Provincia;Comuna ;Region;Entrada/Salida;Cantidad Toneladas;Declaración/Estimación;Tratamiento;Tratamiento id;eliminacion_valorizacion_recoleccion;Capitulo LER;Numero Capitulo LER;Subcapitulo LER;Numero Subcapitulo LER;Nombre LER;Numero LER;retc_code_trazabilidad;RUT Razón Social trazabilidad;nombre trazabilidad;razon social trazabilidad;comuna trazabilidad;region trazabilidad
2021;Generador Municipal;253481;69255100-1;ILUSTRE MUNICIPALIDAD DE LO ESPEJO;I MUNICIPALIDAD DE LO ESPEJO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,53351653;-70,69403057;13116;Santiago;Lo Espejo;Metropolitana de Santiago;2;59679,59;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;97614;96828810-5;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2021;Generador Municipal;1136893;69265100-6;ILUSTRE MUNICIPALIDAD DE ALTO HOSPICIO;MUNICIPALIDAD DE ALTO HOSPICIO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-20,26463746;-70,10502053;1107;Iquique;Alto Hospicio;Tarapacá;2;59500;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5464263;69010300-1;VERTEDERO EL BORO;ILUSTRE MUNICIPALIDAD DE IQUIQUE;Alto Hospicio;Tarapacá
2021;Generador Municipal;4085312;69254600-8;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;I MUNICIPALIDAD SAN JOAQUIN;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,47917671;-70,64153152;13129;Santiago;San Joaquín;Metropolitana de Santiago;2;58835;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;97614;96828810-5;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2021;Generador Municipal;325222;69071500-7;ILUSTRE MUNICIPALIDAD DE COLINA;ILUSTRE MUNICIPALIDAD DE COLINA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,20507242;-70,68396301;13301;Chacabuco;Colina;Metropolitana de Santiago;2;58518,44;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2021;Generador Municipal;4055172;69061300-K;ILUSTRE MUNICIPALIDAD DE QUILPUÉ;I MUNICIPALIDAD DE QUILPUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,04581033;-71,44458343;5801;Marga Marga;Quilpué;Valparaíso;2;57963,37;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5452216;96964360-K;RELLENO SANITARIO EL MOLLE;GESTION INTEGRAL DE RESIDUOS SPA;Valparaíso;Valparaíso
2021;Generador Municipal;4018149;69264800-5;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE LA PAZ;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE LA PAZ;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-36,83384376;-73,00209537;8108;Concepción;San Pedro de la Paz;Biobío;2;56836,92;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;;;Destinatario Final;CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA;Penco;Biobío
2021;Generador Municipal;253480;69253700-9;ILUSTRE MUNICIPALIDAD DE MACUL;ILUSTRE MUNICIPALIDAD DE MACUL;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,4851503;-70,59919723;13118;Santiago;Macul;Metropolitana de Santiago;2;56613,2;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;97614;96828810-5;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2021;Generador Municipal;253465;69070800-0;ILUSTRE MUNICIPALIDAD DE SAN MIGUEL;I MUNICIPALIDAD DE SAN MIGUEL;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,48583178;-70,6497074;13130;Santiago;San Miguel;Metropolitana de Santiago;2;56532;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2021;Generador Municipal;911517;69230400-4;ILUSTRE MUNICIPALIDAD DE CASTRO;I MUNICIPALIDAD DE CASTRO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-42,47964841;-73,76511899;10201;Chiloé;Castro;Los Lagos;2;56274,6;Declaración;Vertedero;12;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5463344;69230400-4;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE CASTRO;Dalcahue;Los Lagos
2021;Generador Municipal;879726;69040700-0;ILUSTRE MUNICIPALIDAD DE OVALLE;MUNICIPALIDAD DE OVALLE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-30,60430669;-71,19698936;4301;Limarí;Ovalle;Coquimbo;2;55009,36;Declaración;Vertedero;12;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5486593;79894670-6;VERTEDERO OVALLE;SERVICIOS TASUI S A;Ovalle;Coquimbo
2021;Generador Municipal;431261;69255500-7;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;I MUNICIPALIDAD DE INDEPENDENCIA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,42111682;-70,65445084;13108;Santiago;Independencia;Metropolitana de Santiago;2;49194,46;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;3921963;96754450-7;ESTACIÓN DE TRANSFERENCIA QUILICURA;K D M  S A;Quilicura;Metropolitana de Santiago
2021;Generador Municipal;4053442;69060100-1;ILUSTRE MUNICIPALIDAD DE QUILLOTA;I MUNICIPALIDAD DE QUILLOTA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-32,87937554;-71,24696968;5501;Quillota;Quillota;Valparaíso;2;45531,59;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5482483;77050525-9;Relleno Sanitario San Pedro;EMPRESA DE ASEO CORDILLERA SPA;Quillota;Valparaíso
2021;Generador Municipal;4053446;69071100-1;ILUSTRE MUNICIPALIDAD DE PUDAHUEL;ILUSTRE MUNICIPALIDAD DE PUDAHUEL;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,44211514;-70,76406429;13124;Santiago;Pudahuel;Metropolitana de Santiago;2;44766,8;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;3921963;96754450-7;ESTACIÓN DE TRANSFERENCIA QUILICURA;K D M  S A;Quilicura;Metropolitana de Santiago
2021;Generador Municipal;4054479;69080200-7;ILUSTRE MUNICIPALIDAD DE MACHALÍ;ILUSTRE MUNICIPALIDAD DE MACHALI;Otras actividades;Actividades de asociaciones empresariales y de empleadores;S941100;Actividades de asociaciones empresariales y de empleadores;S9411;19;-34,17945624;-70,65651461;6108;Cachapoal;Machalí;Libertador Gral. Bernardo O'Higgins;2;44438,02;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5457604;69080100-0;RELLENO SANITARIO COLIHUES LA YESCA;I MUNICIPALIDAD DE RANCAGUA;Requínoa;Libertador Gral. Bernardo O'Higgins
2021;Generador Municipal;4053450;69071700-K;ILUSTRE MUNICIPALIDAD DE PEÑAFLOR;I MUNICIPALIDAD DE PENAFLOR;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,60641159;-70,89873276;13605;Talagante;Peñaflor;Metropolitana de Santiago;2;43039,57;Declaración;Eliminación;1;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;78709;87803800-2;RELLENO SANITARIO SANTIAGO PONIENTE;VEOLIA SU CHILE S.A.;Maipú;Metropolitana de Santiago
2021;Generador Municipal;4086144;69255600-3;ILUSTRE MUNICIPALIDAD DE VITACURA;I MUNICIPALIDAD DE VITACURA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,39881662;-70,60137674;13132;Santiago;Vitacura;Metropolitana de Santiago;2;41957,681;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;7803;96754450-7;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2021;Generador Municipal;879722;69010300-1;ILUSTRE MUNICIPALIDAD DE IQUIQUE;ILUSTRE MUNICIPALIDAD DE IQUIQUE;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-20,23949876;-70,08668276;1101;Iquique;Iquique;Tarapacá;2;41900;Declaración;Disposición final;3;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5390;77503420-3;INMOBILIARIA E INVERSIONES MALL PLAZA LOS RÍOS LTD;INMOBILIARIA E INVERSIONES MALL PLAZA DE LOS RIOS LIMITADA;Valdivia;Los Ríos
2021;Generador Municipal;3023086;69130300-4;ILUSTRE MUNICIPALIDAD DE LINARES;ILUSTRE MUNICIPALIDAD DE LINARES;Otras actividades;Actividades de organizaciones y órganos extraterritoriales;U990000;Actividades de organizaciones y órganos extraterritoriales;U9900;19;-35,84489954;-71,59752758;7401;Linares;Linares;Maule;2;41496,45;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;6054;99537670-9;RELLENO SANITARIO EL RETAMO;RELLENOS SANITARIOS DEL MAULE S A;Talca;Maule
2021;Generador Municipal;4053499;69070600-8;I. MUNICIPALIDAD DE LA REINA;I MUNICIPALIDAD DE LA REINA;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,45250246;-70,53001214;13113;Santiago;La Reina;Metropolitana de Santiago;2;40009,7;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;3921963;96754450-7;ESTACIÓN DE TRANSFERENCIA QUILICURA;K D M  S A;Quilicura;Metropolitana de Santiago
2021;Generador Municipal;4371794;69073400-1;ILUSTRE MUNICIPALIDAD DE SAN ANTONIO;I MUNICIPALIDAD DE SAN ANTONIO;Otras actividades;Actividades de asociaciones empresariales y de empleadores;S941100;Actividades de asociaciones empresariales y de empleadores;S9411;19;-33,60149578;-71,61385463;5601;San Antonio;San Antonio;Valparaíso;2;39214,031;Declaración;Depósito de Seguridad;33;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5452485;76395745-4;Veolia Respel Chile SpA;VEOLIA RESPEL CHILE SPA;Valparaíso;Valparaíso
2021;Generador Municipal;5441698;69261400-3;ILUSTRE MUNICIPALIDAD DE PADRE HURTADO;ILUSTRE MUNICIPALIDAD DE PADRE HURTADO;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;19;-33,57645441;-70,8226315;13604;Talagante;Padre Hurtado;Metropolitana de Santiago;2;39088,47;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;78709;87803800-2;RELLENO SANITARIO SANTIAGO PONIENTE;VEOLIA SU CHILE S.A.;Maipú;Metropolitana de Santiago
2021;Generador Municipal;5441498;69091200-7;ILUSTRE MUNICIPALIDAD DE PICHILEMU;ILUSTRE MUNICIPALIDAD DE PICHILEMU;Otras actividades;Actividades de la administración pública en general;O841100;Actividades de la administración pública en general;O8411;18;-34,3867231;-72,00476995;6201;Cardenal Caro;Pichilemu;Libertador Gral. Bernardo O'Higgins;2;36127,5;Declaración;Relleno sanitario;11;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5469309;76131040-2;INGENIERIA Y CONSTRUCCIONES CARDENAL CARO LTDA;INGENIERIA Y CONSTRUCCIONES CARDENAL CARO LIMITADA;Pichilemu;Libertador Gral. Bernardo O'Higgins
